Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Time
E1,2020-01-01,QPR,Cardiff,6,1,H,3.0,0.0,H,D England,14.0,12.0,7.0,2.0,9.0,10.0,4.0,10.0,2.0,1.0,0.0,0.0,15:00:00
E1,2020-01-01,Sheffield Weds,Hull,0,1,A,0.0,0.0,D,J Simpson,12.0,9.0,5.0,3.0,14.0,15.0,1.0,2.0,2.0,1.0,0.0,0.0,15:00:00
E1,2020-01-01,West Brom,Leeds,1,1,D,1.0,0.0,H,R Jones,13.0,10.0,6.0,2.0,18.0,13.0,8.0,9.0,2.0,3.0,0.0,0.0,17:15:00
E1,2020-01-02,Derby,Barnsley,2,1,H,1.0,0.0,H,D Whitestone,15.0,14.0,4.0,4.0,8.0,11.0,5.0,6.0,1.0,0.0,0.0,0.0,19:45:00
E1,2020-01-02,Swansea,Charlton,1,0,H,1.0,0.0,H,P Bankes,14.0,7.0,3.0,5.0,8.0,9.0,7.0,5.0,1.0,3.0,0.0,0.0,19:45:00
E1,2020-01-11,Brentford,QPR,3,1,H,3.0,0.0,H,J Brooks,14.0,4.0,6.0,2.0,8.0,17.0,8.0,0.0,0.0,5.0,0.0,0.0,12:30:00
E1,2020-01-11,Barnsley,Huddersfield,2,1,H,1.0,0.0,H,S Hooper,7.0,10.0,2.0,2.0,13.0,22.0,4.0,4.0,2.0,5.0,0.0,0.0,15:00:00
E1,2020-01-11,Blackburn,Preston,1,1,D,1.0,1.0,D,J Linington,14.0,9.0,4.0,2.0,10.0,12.0,6.0,2.0,2.0,0.0,0.0,0.0,15:00:00
E1,2020-01-11,Charlton,West Brom,2,2,D,1.0,1.0,D,J Gillett,7.0,19.0,2.0,5.0,10.0,14.0,5.0,5.0,2.0,6.0,0.0,0.0,15:00:00
E1,2020-01-11,Hull,Fulham,0,1,A,0.0,1.0,A,M Donohue,9.0,4.0,2.0,1.0,12.0,10.0,2.0,2.0,1.0,4.0,0.0,0.0,15:00:00
E1,2020-01-11,Leeds,Sheffield Weds,0,2,A,0.0,0.0,D,O Langford,14.0,10.0,5.0,2.0,8.0,16.0,7.0,5.0,1.0,2.0,0.0,0.0,15:00:00
E1,2020-01-11,Luton,Birmingham,1,2,A,0.0,1.0,A,G Scott,9.0,10.0,2.0,7.0,7.0,20.0,5.0,5.0,1.0,3.0,0.0,1.0,15:00:00
E1,2020-01-11,Middlesbrough,Derby,2,2,D,1.0,0.0,H,T Robinson,15.0,7.0,5.0,3.0,11.0,13.0,5.0,2.0,1.0,2.0,0.0,0.0,15:00:00
E1,2020-01-11,Reading,Nott'm Forest,1,1,D,0.0,0.0,D,D Whitestone,17.0,13.0,3.0,3.0,10.0,19.0,10.0,9.0,4.0,2.0,0.0,0.0,15:00:00
E1,2020-01-11,Stoke,Millwall,0,0,D,0.0,0.0,D,J Simpson,9.0,5.0,2.0,3.0,9.0,10.0,6.0,3.0,1.0,1.0,0.0,1.0,15:00:00
E1,2020-01-11,Wigan,Bristol City,0,2,A,0.0,0.0,D,S Martin,17.0,6.0,7.0,3.0,9.0,10.0,5.0,6.0,1.0,1.0,0.0,0.0,15:00:00
E1,2020-01-12,Cardiff,Swansea,0,0,D,0.0,0.0,D,T Harrington,14.0,12.0,3.0,1.0,16.0,11.0,4.0,8.0,4.0,2.0,0.0,0.0,12:00:00
E1,2020-01-17,Fulham,Middlesbrough,1,0,H,1.0,0.0,H,D Webb,17.0,8.0,6.0,0.0,10.0,6.0,3.0,8.0,1.0,1.0,0.0,0.0,19:45:00
E1,2020-01-18,QPR,Leeds,1,0,H,1.0,0.0,H,P Bankes,9.0,17.0,2.0,3.0,17.0,11.0,4.0,11.0,4.0,3.0,0.0,1.0,12:30:00
E1,2020-01-18,Birmingham,Cardiff,1,1,D,1.0,0.0,H,A Davies,14.0,6.0,3.0,2.0,11.0,10.0,8.0,6.0,1.0,3.0,0.0,0.0,15:00:00
E1,2020-01-18,Bristol City,Barnsley,1,0,H,0.0,0.0,D,D Bond,10.0,16.0,2.0,3.0,8.0,14.0,9.0,5.0,1.0,2.0,0.0,0.0,15:00:00
E1,2020-01-18,Derby,Hull,1,0,H,0.0,0.0,D,A Woolmer,12.0,9.0,2.0,1.0,12.0,12.0,5.0,5.0,3.0,0.0,0.0,0.0,15:00:00
E1,2020-01-18,Huddersfield,Brentford,0,0,D,0.0,0.0,D,O Langford,6.0,11.0,1.0,3.0,12.0,8.0,6.0,4.0,1.0,0.0,0.0,0.0,15:00:00
E1,2020-01-18,Millwall,Reading,2,0,H,0.0,0.0,D,K Stroud,22.0,8.0,8.0,0.0,12.0,9.0,10.0,1.0,1.0,3.0,0.0,0.0,15:00:00
E1,2020-01-18,Preston,Charlton,2,1,H,1.0,1.0,D,D Whitestone,14.0,6.0,8.0,2.0,7.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,15:00:00
E1,2020-01-18,Sheffield Weds,Blackburn,0,5,A,0.0,3.0,A,J Gillett,4.0,15.0,1.0,9.0,14.0,11.0,1.0,5.0,1.0,1.0,1.0,0.0,15:00:00
E1,2020-01-18,Swansea,Wigan,2,1,H,1.0,1.0,D,J Linington,13.0,12.0,3.0,2.0,8.0,14.0,6.0,5.0,0.0,1.0,0.0,0.0,15:00:00
E1,2020-01-19,Nott'm Forest,Luton,3,1,H,1.0,1.0,D,T Harrington,22.0,8.0,5.0,2.0,11.0,19.0,12.0,2.0,0.0,3.0,0.0,0.0,12:00:00
E1,2020-01-20,West Brom,Stoke,0,1,A,0.0,1.0,A,T Robinson,16.0,4.0,2.0,2.0,10.0,18.0,7.0,1.0,1.0,3.0,0.0,0.0,20:00:00
E1,2020-01-21,Barnsley,Preston,0,3,A,0.0,3.0,A,J Simpson,10.0,14.0,3.0,3.0,17.0,10.0,7.0,1.0,1.0,1.0,0.0,0.0,19:45:00
E1,2020-01-21,Middlesbrough,Birmingham,1,1,D,0.0,1.0,A,A Woolmer,16.0,11.0,2.0,4.0,10.0,11.0,7.0,5.0,0.0,1.0,0.0,0.0,19:45:00
E1,2020-01-22,Charlton,Fulham,0,0,D,0.0,0.0,D,S Martin,4.0,11.0,1.0,4.0,7.0,13.0,6.0,6.0,1.0,1.0,0.0,0.0,19:45:00
E1,2020-01-22,Nott'm Forest,Reading,1,1,D,0.0,0.0,D,D Webb,15.0,12.0,4.0,4.0,11.0,12.0,5.0,4.0,1.0,2.0,0.0,0.0,19:45:00
E1,2020-01-25,Stoke,Swansea,2,0,H,0.0,0.0,D,G Ward,16.0,11.0,5.0,3.0,11.0,7.0,1.0,11.0,0.0,2.0,0.0,0.0,15:00:00
E1,2020-01-28,Blackburn,QPR,2,1,H,2.0,1.0,H,D Bond,12.0,9.0,6.0,4.0,7.0,10.0,6.0,2.0,1.0,3.0,0.0,0.0,19:45:00
E1,2020-01-28,Brentford,Nott'm Forest,0,1,A,0.0,1.0,A,T Robinson,13.0,8.0,3.0,2.0,12.0,11.0,10.0,6.0,1.0,1.0,0.0,0.0,19:45:00
E1,2020-01-28,Cardiff,West Brom,2,1,H,0.0,0.0,D,R Jones,10.0,16.0,5.0,3.0,16.0,11.0,1.0,7.0,1.0,0.0,0.0,0.0,19:45:00
E1,2020-01-28,Hull,Huddersfield,1,2,A,0.0,1.0,A,S Martin,20.0,14.0,5.0,4.0,8.0,10.0,8.0,7.0,0.0,1.0,0.0,0.0,19:45:00
E1,2020-01-28,Leeds,Millwall,3,2,H,0.0,2.0,A,D England,28.0,11.0,11.0,5.0,12.0,10.0,7.0,3.0,2.0,1.0,0.0,0.0,19:45:00
E1,2020-01-28,Luton,Derby,3,2,H,0.0,0.0,D,A Davies,8.0,15.0,5.0,4.0,7.0,18.0,10.0,3.0,1.0,4.0,0.0,1.0,19:45:00
E1,2020-01-28,Wigan,Sheffield Weds,2,1,H,0.0,1.0,A,D Webb,17.0,9.0,5.0,4.0,8.0,15.0,7.0,3.0,0.0,0.0,0.0,0.0,19:45:00
E1,2020-01-28,Reading,Bristol City,0,1,A,0.0,0.0,D,J Linington,16.0,11.0,5.0,3.0,9.0,10.0,10.0,3.0,1.0,3.0,0.0,0.0,20:00:00
E1,2020-01-31,Cardiff,Reading,1,1,D,0.0,1.0,A,S Hooper,18.0,8.0,4.0,2.0,17.0,13.0,8.0,5.0,3.0,2.0,0.0,0.0,19:45:00
E1,2020-01-31,Derby,Stoke,4,0,H,2.0,0.0,H,R Jones,10.0,7.0,5.0,1.0,15.0,16.0,1.0,7.0,2.0,2.0,0.0,0.0,19:45:00
E1,2020-02-01,Hull,Brentford,1,5,A,1.0,2.0,A,D Bond,9.0,15.0,1.0,11.0,7.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,12:30:00
E1,2020-02-01,Birmingham,Nott'm Forest,2,1,H,1.0,1.0,D,J Simpson,13.0,12.0,4.0,3.0,14.0,9.0,5.0,5.0,1.0,1.0,0.0,0.0,15:00:00
E1,2020-02-01,Charlton,Barnsley,2,1,H,2.0,0.0,H,J Brooks,8.0,16.0,4.0,6.0,9.0,15.0,6.0,6.0,1.0,4.0,0.0,0.0,15:00:00
E1,2020-02-01,Fulham,Huddersfield,3,2,H,3.0,2.0,H,G Ward,10.0,12.0,3.0,8.0,12.0,10.0,2.0,6.0,4.0,1.0,0.0,0.0,15:00:00
E1,2020-02-01,Leeds,Wigan,0,1,A,0.0,0.0,D,T Harrington,18.0,5.0,5.0,2.0,10.0,15.0,13.0,6.0,0.0,2.0,0.0,0.0,15:00:00
E1,2020-02-01,Middlesbrough,Blackburn,1,1,D,0.0,0.0,D,M Donohue,18.0,7.0,6.0,2.0,12.0,12.0,6.0,2.0,0.0,2.0,0.0,0.0,15:00:00
E1,2020-02-01,Preston,Swansea,1,1,D,1.0,1.0,D,G Eltringham,10.0,11.0,2.0,3.0,15.0,15.0,3.0,3.0,1.0,3.0,0.0,0.0,15:00:00
E1,2020-02-01,QPR,Bristol City,0,1,A,0.0,1.0,A,D Whitestone,18.0,11.0,1.0,5.0,11.0,12.0,10.0,5.0,0.0,0.0,0.0,0.0,15:00:00
E1,2020-02-01,Sheffield Weds,Millwall,0,0,D,0.0,0.0,D,D Coote,15.0,7.0,2.0,2.0,20.0,13.0,6.0,2.0,4.0,3.0,0.0,0.0,15:00:00
E1,2020-02-01,West Brom,Luton,2,0,H,1.0,0.0,H,S Martin,16.0,6.0,6.0,0.0,13.0,9.0,11.0,5.0,0.0,1.0,0.0,0.0,15:00:00
E1,2020-02-07,Bristol City,Birmingham,1,3,A,1.0,2.0,A,G Ward,13.0,9.0,2.0,3.0,8.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,19:45:00
E1,2020-02-08,Wigan,Preston,1,2,A,0.0,1.0,A,D England,12.0,15.0,4.0,4.0,13.0,10.0,11.0,8.0,1.0,3.0,0.0,0.0,12:30:00
E1,2020-02-08,Barnsley,Sheffield Weds,1,1,D,1.0,1.0,D,T Robinson,12.0,6.0,4.0,2.0,7.0,19.0,6.0,6.0,1.0,2.0,0.0,0.0,13:30:00
E1,2020-02-08,Blackburn,Fulham,0,1,A,0.0,0.0,D,T Harrington,4.0,11.0,1.0,4.0,8.0,14.0,4.0,6.0,0.0,1.0,0.0,0.0,15:00:00
E1,2020-02-08,Brentford,Middlesbrough,3,2,H,1.0,0.0,H,P Bankes,14.0,10.0,5.0,5.0,11.0,12.0,7.0,4.0,0.0,1.0,0.0,0.0,15:00:00
E1,2020-02-08,Huddersfield,QPR,2,0,H,0.0,0.0,D,D Webb,16.0,8.0,7.0,2.0,15.0,15.0,4.0,3.0,0.0,3.0,0.0,0.0,15:00:00
E1,2020-02-08,Luton,Cardiff,0,1,A,0.0,0.0,D,J Linington,10.0,15.0,2.0,2.0,9.0,14.0,4.0,7.0,0.0,1.0,0.0,0.0,15:00:00
E1,2020-02-08,Reading,Hull,1,1,D,0.0,0.0,D,A Davies,19.0,14.0,5.0,7.0,8.0,12.0,3.0,4.0,1.0,3.0,0.0,0.0,15:00:00
E1,2020-02-08,Stoke,Charlton,3,1,H,1.0,1.0,D,J Gillett,13.0,5.0,6.0,2.0,22.0,15.0,8.0,4.0,0.0,5.0,0.0,0.0,15:00:00
E1,2020-02-08,Swansea,Derby,2,3,A,0.0,1.0,A,M Donohue,16.0,8.0,7.0,4.0,7.0,16.0,3.0,2.0,1.0,4.0,0.0,0.0,15:00:00
E1,2020-02-08,Nott'm Forest,Leeds,2,0,H,1.0,0.0,H,O Langford,14.0,13.0,6.0,1.0,11.0,14.0,3.0,8.0,3.0,3.0,0.0,0.0,17:30:00
E1,2020-02-09,Millwall,West Brom,0,2,A,0.0,1.0,A,G Ward,7.0,29.0,3.0,6.0,11.0,14.0,4.0,9.0,2.0,2.0,0.0,0.0,13:30:00
E1,2020-02-11,Barnsley,Birmingham,0,1,A,0.0,0.0,D,D Whitestone,9.0,11.0,4.0,2.0,8.0,8.0,3.0,5.0,1.0,1.0,0.0,0.0,19:45:00
E1,2020-02-11,Blackburn,Hull,3,0,H,0.0,0.0,D,J Simpson,26.0,10.0,11.0,0.0,9.0,11.0,7.0,3.0,1.0,2.0,0.0,0.0,19:45:00
E1,2020-02-11,Brentford,Leeds,1,1,D,1.0,1.0,D,R Jones,7.0,13.0,2.0,6.0,8.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,19:45:00
E1,2020-02-11,Nott'm Forest,Charlton,0,1,A,0.0,1.0,A,D Bond,17.0,11.0,2.0,3.0,8.0,13.0,6.0,5.0,2.0,4.0,0.0,0.0,19:45:00
E1,2020-02-11,Swansea,QPR,0,0,D,0.0,0.0,D,A Woolmer,8.0,16.0,0.0,4.0,17.0,12.0,4.0,3.0,1.0,2.0,0.0,0.0,19:45:00
E1,2020-02-11,Wigan,Middlesbrough,2,2,D,1.0,0.0,H,O Langford,6.0,9.0,4.0,2.0,16.0,13.0,3.0,6.0,5.0,3.0,1.0,0.0,19:45:00
E1,2020-02-12,Bristol City,Derby,3,2,H,2.0,0.0,H,G Eltringham,16.0,11.0,5.0,4.0,11.0,11.0,9.0,6.0,0.0,1.0,0.0,0.0,19:45:00
E1,2020-02-12,Huddersfield,Cardiff,0,3,A,0.0,2.0,A,D England,19.0,11.0,4.0,6.0,9.0,10.0,5.0,6.0,1.0,2.0,0.0,0.0,19:45:00
E1,2020-02-12,Luton,Sheffield Weds,1,0,H,1.0,0.0,H,G Ward,10.0,14.0,4.0,2.0,14.0,16.0,5.0,3.0,3.0,1.0,0.0,0.0,19:45:00
E1,2020-02-12,Millwall,Fulham,1,1,D,1.0,1.0,D,A Madley,9.0,9.0,2.0,2.0,9.0,12.0,4.0,3.0,1.0,2.0,0.0,0.0,19:45:00
E1,2020-02-12,Reading,West Brom,1,2,A,1.0,1.0,D,M Donohue,11.0,26.0,1.0,7.0,13.0,15.0,8.0,4.0,2.0,2.0,0.0,0.0,20:00:00
E1,2020-02-12,Stoke,Preston,0,2,A,0.0,0.0,D,J Brooks,14.0,4.0,5.0,3.0,11.0,14.0,7.0,4.0,3.0,2.0,0.0,0.0,20:00:00
E1,2020-02-14,Hull,Swansea,4,4,D,1.0,1.0,D,D Webb,11.0,20.0,4.0,6.0,10.0,10.0,3.0,8.0,0.0,3.0,0.0,0.0,19:45:00
E1,2020-02-15,West Brom,Nott'm Forest,2,2,D,1.0,1.0,D,K Stroud,18.0,8.0,9.0,1.0,8.0,11.0,8.0,0.0,1.0,3.0,0.0,0.0,12:30:00
E1,2020-02-15,Birmingham,Brentford,1,1,D,1.0,1.0,D,S Martin,11.0,12.0,4.0,4.0,8.0,9.0,3.0,8.0,2.0,3.0,0.0,0.0,15:00:00
E1,2020-02-15,Cardiff,Wigan,2,2,D,1.0,2.0,A,J Jbrooks,15.0,11.0,5.0,4.0,18.0,12.0,9.0,8.0,3.0,3.0,0.0,0.0,15:00:00
E1,2020-02-15,Charlton,Blackburn,0,2,A,0.0,2.0,A,A Davies,9.0,14.0,7.0,5.0,15.0,12.0,4.0,4.0,0.0,3.0,0.0,0.0,15:00:00
E1,2020-02-15,Derby,Huddersfield,1,1,D,0.0,0.0,D,C Pawson,10.0,10.0,7.0,3.0,10.0,8.0,4.0,5.0,3.0,0.0,0.0,0.0,15:00:00
E1,2020-02-15,Fulham,Barnsley,0,3,A,0.0,1.0,A,J Linington,21.0,14.0,8.0,6.0,9.0,17.0,10.0,3.0,1.0,1.0,0.0,0.0,15:00:00
E1,2020-02-15,Leeds,Bristol City,1,0,H,1.0,0.0,H,T Robinson,21.0,3.0,6.0,1.0,13.0,14.0,12.0,0.0,2.0,2.0,0.0,0.0,15:00:00
E1,2020-02-15,Middlesbrough,Luton,0,1,A,0.0,1.0,A,J Gillett,7.0,10.0,0.0,1.0,9.0,14.0,8.0,9.0,1.0,4.0,0.0,0.0,15:00:00
E1,2020-02-15,Preston,Millwall,0,1,A,0.0,0.0,D,T Harrington,10.0,16.0,3.0,6.0,5.0,11.0,1.0,8.0,3.0,0.0,0.0,0.0,15:00:00
E1,2020-02-15,QPR,Stoke,4,2,H,2.0,2.0,D,O Langford,13.0,15.0,9.0,4.0,11.0,11.0,8.0,5.0,4.0,2.0,0.0,0.0,15:00:00
E1,2020-02-15,Sheffield Weds,Reading,0,3,A,0.0,1.0,A,A Woolmer,10.0,9.0,3.0,5.0,21.0,12.0,5.0,3.0,0.0,2.0,1.0,0.0,15:00:00
E1,2020-02-21,Derby,Fulham,1,1,D,0.0,0.0,D,D Bond,14.0,17.0,7.0,5.0,12.0,11.0,11.0,4.0,0.0,1.0,0.0,0.0,19:45:00
E1,2020-02-22,Brentford,Blackburn,2,2,D,0.0,1.0,A,T Robinson,20.0,11.0,9.0,6.0,12.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,12:30:00
E1,2020-02-22,Barnsley,Middlesbrough,1,0,H,0.0,0.0,D,G Eltringham,18.0,5.0,4.0,0.0,8.0,7.0,6.0,2.0,2.0,0.0,0.0,0.0,15:00:00
E1,2020-02-22,Birmingham,Sheffield Weds,3,3,D,2.0,2.0,D,J Brooks,11.0,10.0,4.0,5.0,13.0,15.0,4.0,3.0,1.0,5.0,0.0,0.0,15:00:00
E1,2020-02-22,Bristol City,West Brom,0,3,A,0.0,2.0,A,D England,7.0,17.0,1.0,8.0,14.0,13.0,3.0,7.0,2.0,1.0,0.0,1.0,15:00:00
E1,2020-02-22,Charlton,Luton,3,1,H,1.0,1.0,D,A Marriner,12.0,9.0,3.0,2.0,10.0,8.0,6.0,5.0,2.0,1.0,0.0,0.0,15:00:00
E1,2020-02-22,Leeds,Reading,1,0,H,0.0,0.0,D,J Gillett,18.0,8.0,5.0,2.0,12.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0,15:00:00
E1,2020-02-22,Nott'm Forest,QPR,0,0,D,0.0,0.0,D,R Jones,12.0,6.0,2.0,3.0,11.0,17.0,10.0,2.0,1.0,3.0,0.0,0.0,15:00:00
E1,2020-02-22,Preston,Hull,2,1,H,0.0,1.0,A,S Martin,12.0,7.0,4.0,3.0,8.0,14.0,2.0,6.0,1.0,3.0,0.0,0.0,15:00:00
E1,2020-02-22,Stoke,Cardiff,2,0,H,1.0,0.0,H,D Whitestone,10.0,10.0,5.0,2.0,10.0,7.0,4.0,7.0,1.0,1.0,0.0,0.0,15:00:00
E1,2020-02-22,Swansea,Huddersfield,3,1,H,1.0,0.0,H,A Davies,15.0,7.0,6.0,4.0,11.0,12.0,5.0,5.0,1.0,1.0,0.0,0.0,15:00:00
E1,2020-02-22,Wigan,Millwall,1,0,H,0.0,0.0,D,J Simpson,16.0,11.0,2.0,1.0,10.0,14.0,6.0,5.0,1.0,3.0,0.0,0.0,15:00:00
E1,2020-02-25,Cardiff,Nott'm Forest,0,1,A,0.0,0.0,D,S Martin,18.0,17.0,4.0,4.0,14.0,14.0,4.0,5.0,1.0,2.0,0.0,0.0,19:45:00
E1,2020-02-25,Huddersfield,Bristol City,2,1,H,1.0,0.0,H,R Jones,20.0,8.0,6.0,3.0,7.0,12.0,2.0,2.0,2.0,4.0,0.0,0.0,19:45:00
E1,2020-02-25,Luton,Brentford,2,1,H,2.0,0.0,H,D England,10.0,19.0,3.0,7.0,14.0,9.0,2.0,11.0,2.0,1.0,0.0,0.0,19:45:00
E1,2020-02-25,QPR,Derby,2,1,H,1.0,1.0,D,K Stroud,15.0,15.0,6.0,4.0,12.0,9.0,4.0,9.0,3.0,1.0,0.0,0.0,19:45:00
E1,2020-02-25,West Brom,Preston,2,0,H,2.0,0.0,H,K Friend,21.0,5.0,9.0,0.0,8.0,11.0,7.0,2.0,0.0,0.0,0.0,1.0,20:00:00
E1,2020-02-26,Blackburn,Stoke,0,0,D,0.0,0.0,D,D Bond,16.0,11.0,6.0,2.0,10.0,17.0,4.0,3.0,2.0,2.0,0.0,0.0,19:45:00
E1,2020-02-26,Fulham,Swansea,1,0,H,0.0,0.0,D,T Robinson,15.0,6.0,6.0,2.0,6.0,13.0,11.0,4.0,0.0,4.0,0.0,0.0,19:45:00
E1,2020-02-26,Hull,Barnsley,0,1,A,0.0,1.0,A,D Coote,12.0,22.0,3.0,6.0,11.0,12.0,4.0,9.0,1.0,1.0,0.0,0.0,19:45:00
E1,2020-02-26,Middlesbrough,Leeds,0,1,A,0.0,1.0,A,G Ward,14.0,12.0,2.0,8.0,14.0,11.0,3.0,6.0,3.0,0.0,0.0,0.0,19:45:00
E1,2020-02-26,Millwall,Birmingham,0,0,D,0.0,0.0,D,D Webb,12.0,8.0,3.0,0.0,7.0,13.0,14.0,2.0,1.0,0.0,0.0,0.0,19:45:00
E1,2020-02-26,Sheffield Weds,Charlton,1,0,H,0.0,0.0,D,O Langford,24.0,6.0,8.0,1.0,17.0,18.0,12.0,3.0,2.0,3.0,0.0,0.0,19:45:00
E1,2020-02-26,Reading,Wigan,0,3,A,0.0,1.0,A,G Eltringham,10.0,17.0,4.0,10.0,12.0,12.0,5.0,8.0,3.0,1.0,0.0,0.0,20:00:00
E1,2020-02-29,Hull,Leeds,0,4,A,0.0,1.0,A,K Stroud,8.0,17.0,2.0,8.0,13.0,13.0,5.0,11.0,2.0,1.0,0.0,0.0,12:30:00
E1,2020-02-29,Blackburn,Swansea,2,2,D,1.0,1.0,D,P Bankes,16.0,9.0,5.0,3.0,17.0,13.0,2.0,1.0,3.0,5.0,0.0,0.0,15:00:00
E1,2020-02-29,Cardiff,Brentford,2,2,D,2.0,2.0,D,S Hooper,11.0,10.0,6.0,5.0,14.0,6.0,2.0,7.0,4.0,1.0,0.0,0.0,15:00:00
E1,2020-02-29,Fulham,Preston,2,0,H,0.0,0.0,D,D Webb,15.0,8.0,4.0,2.0,11.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,15:00:00
E1,2020-02-29,Huddersfield,Charlton,4,0,H,1.0,0.0,H,G Eltringham,20.0,10.0,8.0,2.0,15.0,13.0,5.0,4.0,1.0,2.0,0.0,0.0,15:00:00
E1,2020-02-29,Luton,Stoke,1,1,D,0.0,1.0,A,A Woolmer,9.0,9.0,3.0,4.0,11.0,9.0,4.0,6.0,1.0,1.0,0.0,0.0,15:00:00
E1,2020-02-29,Millwall,Bristol City,1,1,D,0.0,1.0,A,A Davies,12.0,3.0,4.0,1.0,14.0,16.0,5.0,7.0,1.0,0.0,0.0,0.0,15:00:00
E1,2020-02-29,QPR,Birmingham,2,2,D,0.0,1.0,A,J Linington,14.0,13.0,6.0,4.0,6.0,15.0,6.0,3.0,0.0,0.0,0.0,0.0,15:00:00
E1,2020-02-29,Reading,Barnsley,2,0,H,1.0,0.0,H,J Simpson,7.0,23.0,4.0,6.0,11.0,15.0,2.0,4.0,1.0,3.0,0.0,0.0,15:00:00
E1,2020-02-29,Sheffield Weds,Derby,1,3,A,0.0,3.0,A,D Whitestone,15.0,13.0,4.0,5.0,14.0,8.0,9.0,3.0,2.0,1.0,0.0,0.0,15:00:00
E1,2020-02-29,West Brom,Wigan,0,1,A,0.0,0.0,D,T Harrington,9.0,13.0,3.0,5.0,10.0,6.0,6.0,7.0,2.0,1.0,0.0,0.0,15:00:00
E1,2020-03-02,Middlesbrough,Nott'm Forest,2,2,D,2.0,1.0,H,D England,14.0,16.0,4.0,2.0,13.0,11.0,4.0,11.0,1.0,1.0,0.0,0.0,19:45:00
E1,2020-03-06,Nott'm Forest,Millwall,0,3,A,0.0,3.0,A,G Eltringham,18.0,13.0,4.0,4.0,7.0,7.0,9.0,5.0,1.0,1.0,0.0,0.0,19:45:00
E1,2020-03-07,Bristol City,Fulham,1,1,D,0.0,0.0,D,D Coote,14.0,19.0,8.0,5.0,8.0,13.0,3.0,7.0,2.0,2.0,0.0,0.0,12:30:00
E1,2020-03-07,Barnsley,Cardiff,0,2,A,0.0,0.0,D,J Linington,6.0,13.0,0.0,7.0,10.0,16.0,3.0,8.0,0.0,0.0,0.0,0.0,15:00:00
E1,2020-03-07,Birmingham,Reading,1,3,A,1.0,0.0,H,A Davies,18.0,9.0,4.0,4.0,14.0,7.0,4.0,2.0,2.0,1.0,0.0,0.0,15:00:00
E1,2020-03-07,Brentford,Sheffield Weds,5,0,H,3.0,0.0,H,K Stroud,12.0,8.0,6.0,3.0,8.0,11.0,4.0,7.0,0.0,2.0,0.0,0.0,15:00:00
E1,2020-03-07,Charlton,Middlesbrough,0,1,A,0.0,1.0,A,S Martin,13.0,23.0,3.0,4.0,9.0,10.0,3.0,9.0,2.0,1.0,0.0,0.0,15:00:00
E1,2020-03-07,Leeds,Huddersfield,2,0,H,1.0,0.0,H,O Langford,16.0,6.0,5.0,2.0,13.0,18.0,2.0,3.0,3.0,3.0,0.0,0.0,15:00:00
E1,2020-03-07,Preston,QPR,1,3,A,1.0,0.0,H,D Whitestone,10.0,10.0,2.0,3.0,16.0,12.0,5.0,2.0,2.0,1.0,0.0,1.0,15:00:00
E1,2020-03-07,Stoke,Hull,5,1,H,3.0,0.0,H,T Robinson,16.0,5.0,7.0,1.0,8.0,17.0,4.0,3.0,0.0,2.0,0.0,0.0,15:00:00
E1,2020-03-07,Swansea,West Brom,0,0,D,0.0,0.0,D,R Jones,9.0,10.0,2.0,1.0,9.0,18.0,3.0,4.0,1.0,2.0,0.0,0.0,15:00:00
E1,2020-03-07,Wigan,Luton,0,0,D,0.0,0.0,D,G Ward,12.0,3.0,2.0,1.0,11.0,13.0,6.0,3.0,1.0,2.0,0.0,0.0,15:00:00
E1,2020-03-08,Derby,Blackburn,3,0,H,2.0,0.0,H,J Brooks,16.0,11.0,11.0,3.0,12.0,14.0,3.0,6.0,2.0,3.0,0.0,1.0,15:00:00
E1,2020-06-20,Fulham,Brentford,0,2,A,0.0,0.0,D,J Linington,9.0,13.0,4.0,5.0,11.0,12.0,2.0,5.0,1.0,1.0,0.0,0.0,12:30:00
E1,2020-06-20,Middlesbrough,Swansea,0,3,A,0.0,3.0,A,T Harrington,17.0,13.0,1.0,3.0,15.0,13.0,10.0,0.0,2.0,1.0,0.0,0.0,12:30:00
E1,2020-06-20,Millwall,Derby,2,3,A,1.0,1.0,D,S Martin,12.0,12.0,4.0,5.0,10.0,8.0,6.0,3.0,0.0,2.0,0.0,0.0,13:00:00
E1,2020-06-20,Blackburn,Bristol City,3,1,H,1.0,1.0,D,O Langford,9.0,7.0,4.0,1.0,14.0,21.0,2.0,1.0,2.0,2.0,0.0,0.0,15:00:00
E1,2020-06-20,Huddersfield,Wigan,0,2,A,0.0,1.0,A,J Gillett,9.0,9.0,1.0,5.0,16.0,17.0,3.0,2.0,2.0,1.0,0.0,0.0,15:00:00
E1,2020-06-20,Hull,Charlton,0,1,A,0.0,1.0,A,J Brooks,12.0,10.0,3.0,2.0,13.0,20.0,9.0,3.0,1.0,0.0,0.0,0.0,15:00:00
